method,label,bootstrap,rule_rank,in_bag_support,in_bag_purity,oob_support,oob_purity,oob_lift,outer_seed
tree,HH,49,1,18,0.8888888888888888,1,1.0,14.876288659793815,6
tree,HH,49,2,227,0.1762114537444934,62,0.14516129032258066,2.1594612570668446,6
tree,HH,49,3,11,0.7272727272727273,3,0.6666666666666666,9.917525773195877,6
tree,HH,49,4,16,1.0,11,1.0,14.876288659793815,6
tree,HH,0,0,268,0.34701492537313433,98,0.3163265306122449,3.5384432842904605,7
tree,HH,0,1,11,0.36363636363636365,5,0.6,6.7116279069767435,7
tree,HH,0,2,14,1.0,9,0.8888888888888888,9.94315245478036,7
tree,HH,1,0,253,0.41106719367588934,108,0.3333333333333333,3.728682170542635,7
tree,HH,1,1,13,0.6153846153846154,5,0.2,2.2372093023255815,7
tree,HH,1,2,28,1.0,7,0.8571428571428571,9.588039867109634,7
tree,HH,2,0,306,0.29411764705882354,117,0.38461538461538464,4.3023255813953485,7
tree,HH,2,1,24,0.625,3,0.3333333333333333,3.728682170542635,7
tree,HH,2,2,20,1.0,4,1.0,11.186046511627906,7
tree,HH,3,0,275,0.3418181818181818,86,0.3488372093023256,3.902109248242293,7
tree,HH,3,1,12,0.75,6,0.16666666666666666,1.8643410852713176,7
tree,HH,3,2,17,1.0,7,0.8571428571428571,9.588039867109634,7
tree,HH,4,0,253,0.3241106719367589,101,0.36633663366336633,4.097858623071609,7
tree,HH,4,1,23,0.13043478260869565,8,0.0,0.0,7
tree,HH,4,2,14,0.35714285714285715,0,0.0,0.0,7
tree,HH,4,3,33,0.8181818181818182,10,0.9,10.067441860465117,7
tree,HH,5,0,309,0.32362459546925565,108,0.3333333333333333,3.728682170542635,7
tree,HH,5,1,16,0.625,3,0.0,0.0,7
tree,HH,5,2,18,1.0,8,0.875,9.787790697674419,7
tree,HH,6,0,18,0.2222222222222222,4,0.25,2.7965116279069764,7
tree,HH,6,1,10,0.5,6,0.6666666666666666,7.45736434108527,7
tree,HH,6,2,218,0.44954128440366975,73,0.4794520547945205,5.363172985027078,7
tree,HH,6,3,29,0.8620689655172413,6,0.6666666666666666,7.45736434108527,7
tree,HH,7,0,264,0.3446969696969697,94,0.40425531914893614,4.522018802572983,7
tree,HH,7,1,22,0.09090909090909091,10,0.0,0.0,7
tree,HH,7,2,18,0.2777777777777778,10,0.7,7.830232558139534,7
tree,HH,7,3,19,1.0,3,1.0,11.186046511627906,7
tree,HH,8,0,306,0.3300653594771242,113,0.3274336283185841,3.662687795842766,7
tree,HH,8,1,14,0.6428571428571429,9,0.4444444444444444,4.97157622739018,7
tree,HH,8,2,20,1.0,4,1.0,11.186046511627906,7
tree,HH,9,0,47,0.1702127659574468,25,0.08,0.8948837209302325,7
tree,HH,9,1,203,0.458128078817734,75,0.4533333333333333,5.071007751937984,7
tree,HH,9,2,72,0.1111111111111111,24,0.041666666666666664,0.4660852713178294,7
tree,HH,9,3,20,0.5,5,0.8,8.948837209302326,7
tree,HH,9,4,20,1.0,4,1.0,11.186046511627906,7
tree,HH,10,0,312,0.32051282051282054,103,0.3300970873786408,3.692481372770377,7
tree,HH,10,1,14,0.6428571428571429,7,0.42857142857142855,4.794019933554817,7
tree,HH,10,2,14,1.0,7,1.0,11.186046511627906,7
tree,HH,11,0,258,0.3062015503875969,100,0.4,4.474418604651163,7
tree,HH,11,1,16,0.1875,9,0.0,0.0,7
tree,HH,11,2,19,0.3157894736842105,3,0.6666666666666666,7.45736434108527,7
tree,HH,11,3,24,0.9583333333333334,6,1.0,11.186046511627906,7
tree,HH,12,0,45,0.17777777777777778,16,0.125,1.3982558139534882,7
tree,HH,12,1,192,0.4739583333333333,64,0.40625,4.544331395348837,7
tree,HH,12,2,13,0.3076923076923077,4,0.75,8.38953488372093,7
tree,HH,12,3,23,1.0,7,0.8571428571428571,9.588039867109634,7
tree,HH,13,0,276,0.3079710144927536,86,0.36046511627906974,4.032179556517035,7
tree,HH,13,1,12,0.6666666666666666,8,0.375,4.194767441860465,7
tree,HH,13,2,21,1.0,6,0.8333333333333334,9.321705426356589,7
tree,HH,14,0,257,0.3657587548638132,92,0.40217391304347827,4.498736097067745,7
tree,HH,14,1,26,0.11538461538461539,5,0.0,0.0,7
tree,HH,14,2,16,0.375,9,0.4444444444444444,4.97157622739018,7
tree,HH,14,3,14,1.0,8,1.0,11.186046511627906,7
tree,HH,15,0,108,0.08333333333333333,53,0.03773584905660377,0.42211496270293986,7
tree,HH,15,1,183,0.37158469945355194,65,0.47692307692307695,5.334883720930232,7
tree,HH,15,2,18,0.3333333333333333,5,0.8,8.948837209302326,7
tree,HH,15,3,24,1.0,6,1.0,11.186046511627906,7
tree,HH,16,0,180,0.3277777777777778,84,0.42857142857142855,4.794019933554817,7
tree,HH,16,1,15,0.06666666666666667,8,0.0,0.0,7
tree,HH,16,2,12,0.4166666666666667,9,0.5555555555555556,6.214470284237726,7
tree,HH,16,3,17,1.0,6,1.0,11.186046511627906,7
tree,HH,17,0,23,0.2608695652173913,9,0.1111111111111111,1.242894056847545,7
tree,HH,17,1,216,0.44907407407407407,87,0.3563218390804598,3.9858326650628175,7
tree,HH,17,2,10,0.3,4,0.5,5.593023255813953,7
tree,HH,17,3,18,0.9444444444444444,8,1.0,11.186046511627906,7
tree,HH,18,0,299,0.33444816053511706,114,0.34210526315789475,3.8268053855569155,7
tree,HH,18,1,21,0.7142857142857143,2,0.0,0.0,7
tree,HH,18,2,11,1.0,7,1.0,11.186046511627906,7
tree,HH,19,0,236,0.3983050847457627,106,0.32075471698113206,3.5879771829749885,7
tree,HH,19,1,10,0.4,3,0.3333333333333333,3.728682170542635,7
tree,HH,19,2,23,0.9130434782608695,10,0.9,10.067441860465117,7
tree,HH,20,0,283,0.33568904593639576,94,0.4148936170212766,4.641019297377535,7
tree,HH,20,1,18,0.2777777777777778,5,0.4,4.474418604651163,7
tree,HH,20,2,12,0.9166666666666666,11,1.0,11.186046511627906,7
tree,HH,21,0,295,0.3016949152542373,122,0.38524590163934425,4.309378574151734,7
tree,HH,21,1,10,0.4,5,0.8,8.948837209302326,7
tree,HH,21,2,18,1.0,9,0.8888888888888888,9.94315245478036,7
tree,HH,22,0,255,0.3686274509803922,96,0.3541666666666667,3.96172480620155,7
tree,HH,22,1,10,0.5,7,0.2857142857142857,3.1960132890365447,7
tree,HH,22,2,21,1.0,6,0.8333333333333334,9.321705426356589,7
tree,HH,23,0,291,0.2920962199312715,119,0.31932773109243695,3.5720148524526083,7
tree,HH,23,1,23,0.5217391304347826,3,0.6666666666666666,7.45736434108527,7
tree,HH,23,2,11,1.0,7,1.0,11.186046511627906,7
tree,HH,24,0,311,0.26366559485530544,112,0.36607142857142855,4.094892026578073,7
tree,HH,24,1,23,0.08695652173913043,12,0.0,0.0,7
tree,HH,24,2,14,0.5,6,0.6666666666666666,7.45736434108527,7
tree,HH,24,3,18,1.0,5,1.0,11.186046511627906,7
tree,HH,25,0,276,0.37318840579710144,90,0.34444444444444444,3.85297157622739,7
tree,HH,25,1,17,0.29411764705882354,7,0.42857142857142855,4.794019933554817,7
tree,HH,25,2,14,0.8571428571428571,11,1.0,11.186046511627906,7
tree,HH,26,0,316,0.37341772151898733,114,0.2982456140350877,3.3361893104855156,7
tree,HH,26,1,12,0.5833333333333334,3,0.3333333333333333,3.728682170542635,7
tree,HH,26,2,25,0.96,9,0.7777777777777778,8.700258397932815,7
tree,HH,27,0,294,0.3163265306122449,106,0.36792452830188677,4.115620886353663,7
tree,HH,27,1,37,0.7567567567567568,9,0.5555555555555556,6.214470284237726,7
tree,HH,27,2,10,0.1,11,0.2727272727272727,3.0507399577167016,7
tree,HH,28,0,291,0.3161512027491409,115,0.33043478260869563,3.6962588473205256,7
tree,HH,28,1,11,0.45454545454545453,5,0.6,6.7116279069767435,7
tree,HH,28,2,28,0.9642857142857143,3,1.0,11.186046511627906,7
tree,HH,29,0,264,0.35984848484848486,90,0.35555555555555557,3.9772609819121447,7
tree,HH,29,1,18,0.3888888888888889,6,0.5,5.593023255813953,7
tree,HH,29,2,14,1.0,6,1.0,11.186046511627906,7
tree,HH,30,0,270,0.37037037037037035,84,0.3333333333333333,3.728682170542635,7
tree,HH,30,1,12,0.3333333333333333,9,0.7777777777777778,8.700258397932815,7
tree,HH,30,2,16,1.0,5,1.0,11.186046511627906,7
tree,HH,31,0,287,0.28222996515679444,115,0.4,4.474418604651163,7
tree,HH,31,1,13,0.3076923076923077,5,0.6,6.7116279069767435,7
tree,HH,31,2,18,0.9444444444444444,7,1.0,11.186046511627906,7
tree,HH,32,0,284,0.352112676056338,115,0.30434782608695654,3.404448938321537,7
tree,HH,32,1,14,0.42857142857142855,2,0.5,5.593023255813953,7
tree,HH,32,2,22,0.9545454545454546,12,0.8333333333333334,9.321705426356589,7
tree,HH,33,0,307,0.32247557003257327,108,0.2777777777777778,3.107235142118863,7
tree,HH,33,1,20,0.75,21,0.8095238095238095,9.055370985603544,7
tree,HH,34,0,254,0.38188976377952755,98,0.3163265306122449,3.5384432842904605,7
tree,HH,34,1,19,0.5789473684210527,4,0.5,5.593023255813953,7
tree,HH,34,2,16,1.0,10,0.9,10.067441860465117,7
tree,HH,35,0,252,0.3055555555555556,109,0.44954128440366975,5.028589716236398,7
tree,HH,35,1,17,0.47058823529411764,7,0.5714285714285714,6.392026578073089,7
tree,HH,35,2,21,1.0,2,1.0,11.186046511627906,7
tree,HH,36,0,321,0.3333333333333333,92,0.29347826086956524,3.282861476238625,7
tree,HH,36,1,11,0.2727272727272727,2,1.0,11.186046511627906,7
tree,HH,36,2,23,0.9565217391304348,9,0.7777777777777778,8.700258397932815,7
tree,HH,37,0,306,0.35294117647058826,113,0.2831858407079646,3.1677299855937435,7
tree,HH,37,1,16,0.375,7,0.5714285714285714,6.392026578073089,7
tree,HH,37,2,23,1.0,5,1.0,11.186046511627906,7
tree,HH,38,0,295,0.36610169491525424,115,0.3130434782608696,3.5017189079878666,7
tree,HH,38,1,16,0.4375,7,0.7142857142857143,7.990033222591362,7
tree,HH,38,2,11,1.0,8,1.0,11.186046511627906,7
tree,HH,39,0,36,0.19444444444444445,11,0.0,0.0,7
tree,HH,39,1,208,0.39903846153846156,61,0.45901639344262296,5.134578726648876,7
tree,HH,39,2,14,0.5714285714285714,7,0.5714285714285714,6.392026578073089,7
tree,HH,39,3,18,1.0,7,1.0,11.186046511627906,7
tree,HH,40,0,260,0.36153846153846153,110,0.35454545454545455,3.9659619450317125,7
tree,HH,40,1,13,0.6923076923076923,6,0.3333333333333333,3.728682170542635,7
tree,HH,40,2,12,1.0,9,1.0,11.186046511627906,7
tree,HH,41,0,33,0.18181818181818182,9,0.4444444444444444,4.97157622739018,7
tree,HH,41,1,207,0.47342995169082125,79,0.4810126582278481,5.3806299676184866,7
tree,HH,41,2,14,0.5,4,0.75,8.38953488372093,7
tree,HH,41,3,16,1.0,8,0.875,9.787790697674419,7
tree,HH,42,0,272,0.4007352941176471,89,0.30337078651685395,3.3935197282466683,7
tree,HH,42,1,16,0.125,9,0.0,0.0,7
tree,HH,42,2,20,0.5,4,0.5,5.593023255813953,7
tree,HH,42,3,18,1.0,3,1.0,11.186046511627906,7
tree,HH,43,0,22,0.4090909090909091,13,0.0,0.0,7
tree,HH,43,1,192,0.4479166666666667,64,0.46875,5.243459302325581,7
tree,HH,43,2,19,0.3684210526315789,4,0.75,8.38953488372093,7
tree,HH,43,3,16,1.0,6,1.0,11.186046511627906,7
tree,HH,44,0,39,0.1282051282051282,22,0.09090909090909091,1.0169133192389006,7
tree,HH,44,1,196,0.4489795918367347,59,0.3559322033898305,3.981474182104848,7
tree,HH,44,2,15,0.6,5,0.4,4.474418604651163,7
tree,HH,44,3,19,1.0,5,1.0,11.186046511627906,7
tree,HH,45,0,317,0.29652996845425866,111,0.36936936936936937,4.131782945736434,7
tree,HH,45,1,10,0.6,6,0.3333333333333333,3.728682170542635,7
tree,HH,45,2,18,1.0,6,0.8333333333333334,9.321705426356589,7
tree,HH,46,0,294,0.3401360544217687,112,0.29464285714285715,3.2958887043189367,7
tree,HH,46,1,16,0.5,8,0.25,2.7965116279069764,7
tree,HH,46,2,11,1.0,9,0.8888888888888888,9.94315245478036,7
tree,HH,47,0,294,0.36394557823129253,103,0.27184466019417475,3.040867012869722,7
tree,HH,47,1,14,0.5714285714285714,7,0.5714285714285714,6.392026578073089,7
tree,HH,47,2,11,1.0,9,1.0,11.186046511627906,7
tree,HH,48,0,253,0.30434782608695654,92,0.391304347826087,4.377148634984833,7
tree,HH,48,1,10,0.3,8,0.5,5.593023255813953,7
tree,HH,48,2,16,0.9375,9,1.0,11.186046511627906,7
tree,HH,49,0,277,0.3249097472924188,94,0.35106382978723405,3.9270163285502226,7
tree,HH,49,1,21,0.5238095238095238,4,0.5,5.593023255813953,7
tree,HH,49,2,11,1.0,10,1.0,11.186046511627906,7
tree,HH,0,0,83,0.7831325301204819,33,0.6060606060606061,5.990037359900374,8
tree,HH,0,1,113,0.3274336283185841,47,0.5319148936170213,5.257213640338094,8
tree,HH,0,2,28,0.9285714285714286,9,0.7777777777777778,7.687214611872146,8
tree,HH,1,0,215,0.5023255813953489,82,0.5609756097560976,5.544437019712664,8
tree,HH,1,1,36,0.2222222222222222,6,0.0,0.0,8
tree,HH,1,2,12,0.9166666666666666,11,1.0,9.883561643835616,8
tree,HH,2,0,36,0.9722222222222222,20,0.95,9.389383561643836,8
tree,HH,2,1,174,0.4827586206896552,65,0.38461538461538464,3.801369863013699,8
tree,HH,2,2,32,0.9375,7,0.8571428571428571,8.471624266144813,8
tree,HH,3,0,143,0.5874125874125874,54,0.7407407407407407,7.321156773211567,8
tree,HH,3,1,47,0.2127659574468085,21,0.38095238095238093,3.765166340508806,8
tree,HH,3,2,25,0.8,9,1.0,9.883561643835616,8
tree,HH,4,0,147,0.7006802721088435,59,0.5932203389830508,5.863129788716043,8
tree,HH,4,1,74,0.3108108108108108,10,0.1,0.9883561643835617,8
tree,HH,4,2,24,0.7083333333333334,13,0.8461538461538461,8.363013698630137,8
tree,HH,5,0,37,0.9459459459459459,19,0.9473684210526315,9.363374188896898,8
tree,HH,5,1,152,0.4276315789473684,58,0.46551724137931033,4.600968351440718,8
tree,HH,5,2,23,0.9565217391304348,13,0.8461538461538461,8.363013698630137,8
tree,HH,6,0,54,0.9444444444444444,13,0.9230769230769231,9.123287671232877,8
tree,HH,6,1,158,0.3924050632911392,57,0.43859649122807015,4.334895457822639,8
tree,HH,6,2,25,0.96,8,1.0,9.883561643835616,8
tree,HH,7,0,198,0.5707070707070707,82,0.5609756097560976,5.544437019712664,8
tree,HH,7,1,65,0.12307692307692308,33,0.06060606060606061,0.5990037359900374,8
tree,HH,7,2,23,0.7391304347826086,13,0.9230769230769231,9.123287671232877,8
tree,HH,8,0,48,0.9375,14,1.0,9.883561643835616,8
tree,HH,8,1,147,0.5238095238095238,65,0.36923076923076925,3.649315068493151,8
tree,HH,8,2,26,0.9230769230769231,9,0.8888888888888888,8.785388127853881,8
tree,HH,9,0,55,0.9454545454545454,10,1.0,9.883561643835616,8
tree,HH,9,1,169,0.42011834319526625,58,0.4482758620689655,4.430562116202173,8
tree,HH,9,2,32,0.78125,12,0.75,7.412671232876712,8
tree,HH,10,0,146,0.589041095890411,60,0.6666666666666666,6.58904109589041,8
tree,HH,10,1,55,0.23636363636363636,16,0.375,3.706335616438356,8
tree,HH,10,2,30,0.9,9,0.6666666666666666,6.58904109589041,8
tree,HH,11,0,206,0.558252427184466,78,0.5769230769230769,5.7020547945205475,8
tree,HH,11,1,66,0.13636363636363635,28,0.0,0.0,8
tree,HH,11,2,16,0.375,11,0.2727272727272727,2.695516811955168,8
tree,HH,11,3,13,1.0,6,1.0,9.883561643835616,8
tree,HH,12,0,182,0.5494505494505495,77,0.5844155844155844,5.7761074541896456,8
tree,HH,12,1,31,0.7419354838709677,10,0.9,8.895205479452056,8
tree,HH,13,0,45,0.9777777777777777,16,0.9375,9.26583904109589,8
tree,HH,13,1,149,0.37583892617449666,72,0.5277777777777778,5.216324200913242,8
tree,HH,13,2,22,0.9545454545454546,8,1.0,9.883561643835616,8
tree,HH,14,0,44,0.9545454545454546,12,1.0,9.883561643835616,8
tree,HH,14,1,161,0.45962732919254656,60,0.4166666666666667,4.118150684931507,8
tree,HH,14,2,27,0.8888888888888888,7,1.0,9.883561643835616,8
tree,HH,15,0,139,0.5971223021582733,66,0.6363636363636364,6.289539227895392,8
tree,HH,15,1,55,0.21818181818181817,23,0.391304347826087,3.867480643240024,8
tree,HH,15,2,21,1.0,7,0.8571428571428571,8.471624266144813,8
tree,HH,16,0,57,0.24561403508771928,28,0.4642857142857143,4.588796477495108,8
tree,HH,16,1,136,0.5661764705882353,55,0.6909090909090909,6.828642590286426,8
tree,HH,16,2,33,0.9696969696969697,10,0.8,7.906849315068493,8
tree,HH,17,0,136,0.625,57,0.7017543859649122,6.9358327325162215,8
tree,HH,17,1,59,0.2711864406779661,18,0.3333333333333333,3.294520547945205,8
tree,HH,17,2,24,0.9166666666666666,9,0.8888888888888888,8.785388127853881,8
tree,HH,18,0,37,0.972972972972973,19,0.9473684210526315,9.363374188896898,8
tree,HH,18,1,162,0.3888888888888889,59,0.4745762711864407,4.690503830972835,8
tree,HH,18,2,17,1.0,12,0.75,7.412671232876712,8
tree,HH,19,0,169,0.6627218934911243,48,0.6041666666666666,5.971318493150685,8
tree,HH,19,1,55,0.2909090909090909,22,0.3181818181818182,3.144769613947696,8
tree,HH,19,2,26,0.9230769230769231,7,0.8571428571428571,8.471624266144813,8
tree,HH,20,0,172,0.6511627906976745,45,0.5777777777777777,5.710502283105022,8
tree,HH,20,1,59,0.23728813559322035,22,0.36363636363636365,3.5940224159402243,8
tree,HH,20,2,23,1.0,7,0.8571428571428571,8.471624266144813,8
tree,HH,21,0,172,0.6686046511627907,44,0.6363636363636364,6.289539227895392,8
tree,HH,21,1,73,0.3287671232876712,17,0.29411764705882354,2.9069298952457694,8
tree,HH,21,2,32,0.90625,10,0.6,5.9301369863013695,8
tree,HH,22,0,134,0.5746268656716418,62,0.6774193548387096,6.69531595227574,8
tree,HH,22,1,55,0.2,18,0.5,4.941780821917808,8
tree,HH,22,2,32,0.8125,7,1.0,9.883561643835616,8
tree,HH,23,0,155,0.7612903225806451,55,0.4909090909090909,4.8519302615193025,8
tree,HH,23,1,45,0.37777777777777777,22,0.22727272727272727,2.24626400996264,8
tree,HH,23,2,18,1.0,14,0.7857142857142857,7.7656555772994125,8
tree,HH,24,0,155,0.6451612903225806,52,0.6346153846153846,6.272260273972602,8
tree,HH,24,1,55,0.2545454545454545,22,0.22727272727272727,2.24626400996264,8
tree,HH,24,2,31,0.8387096774193549,13,0.6153846153846154,6.082191780821918,8
tree,HH,25,0,155,0.6645161290322581,49,0.6122448979591837,6.051160190103439,8
tree,HH,25,1,50,0.26,24,0.4166666666666667,4.118150684931507,8
tree,HH,25,2,30,1.0,10,0.7,6.918493150684931,8
tree,HH,26,0,41,0.975609756097561,18,0.9444444444444444,9.334474885844749,8
tree,HH,26,1,164,0.4817073170731707,58,0.41379310344827586,4.089749645725083,8
tree,HH,26,2,28,0.75,8,1.0,9.883561643835616,8
tree,HH,27,0,52,0.9423076923076923,12,1.0,9.883561643835616,8
tree,HH,27,1,164,0.4024390243902439,60,0.5166666666666667,5.106506849315069,8
tree,HH,27,2,25,1.0,10,0.7,6.918493150684931,8
tree,HH,28,0,41,0.9512195121951219,13,0.9230769230769231,9.123287671232877,8
tree,HH,28,1,159,0.42138364779874216,57,0.45614035087719296,4.5082912761355445,8
tree,HH,28,2,29,0.7241379310344828,11,1.0,9.883561643835616,8
tree,HH,29,0,153,0.6405228758169934,59,0.6271186440677966,6.198165776642675,8
tree,HH,29,1,54,0.24074074074074073,20,0.35,3.4592465753424655,8
tree,HH,29,2,27,0.8888888888888888,9,0.7777777777777778,7.687214611872146,8
tree,HH,30,0,44,0.9318181818181818,16,0.9375,9.26583904109589,8
tree,HH,30,1,157,0.4585987261146497,64,0.421875,4.1696275684931505,8
tree,HH,30,2,34,0.8529411764705882,7,0.5714285714285714,5.647749510763209,8
tree,HH,31,0,213,0.5352112676056338,66,0.5757575757575758,5.690535491905355,8
tree,HH,31,1,38,0.8157894736842105,5,0.8,7.906849315068493,8
tree,HH,32,0,146,0.7054794520547946,58,0.5689655172413793,5.623405762871989,8
tree,HH,32,1,53,0.3018867924528302,18,0.2777777777777778,2.745433789954338,8
tree,HH,32,2,36,0.6666666666666666,10,0.9,8.895205479452056,8
tree,HH,33,0,41,0.9512195121951219,15,0.9333333333333333,9.224657534246575,8
tree,HH,33,1,159,0.389937106918239,65,0.4461538461538462,4.409589041095891,8
tree,HH,33,2,27,0.9259259259259259,9,0.8888888888888888,8.785388127853881,8
tree,HH,34,0,247,0.46558704453441296,105,0.41904761904761906,4.141682974559687,8
tree,HH,34,1,10,0.2,16,0.0625,0.617722602739726,8
tree,HH,34,2,26,0.8076923076923077,7,1.0,9.883561643835616,8
tree,HH,35,0,145,0.6551724137931034,61,0.639344262295082,6.31899842802605,8
tree,HH,35,1,56,0.21428571428571427,23,0.43478260869565216,4.2972007147111375,8
tree,HH,35,2,31,0.8709677419354839,10,0.9,8.895205479452056,8
tree,HH,36,0,44,0.9318181818181818,15,1.0,9.883561643835616,8
tree,HH,36,1,158,0.44936708860759494,56,0.48214285714285715,4.765288649706458,8
tree,HH,36,2,26,0.8846153846153846,10,0.9,8.895205479452056,8
tree,HH,37,0,202,0.6039603960396039,67,0.47761194029850745,4.720507053772234,8
tree,HH,37,1,15,0.13333333333333333,6,0.6666666666666666,6.58904109589041,8
tree,HH,37,2,23,0.9565217391304348,10,0.8,7.906849315068493,8
tree,HH,38,0,39,0.8974358974358975,16,1.0,9.883561643835616,8
tree,HH,38,1,142,0.3732394366197183,63,0.42857142857142855,4.235812133072407,8
tree,HH,38,2,37,0.918918918918919,5,0.8,7.906849315068493,8
tree,HH,39,0,149,0.6442953020134228,51,0.6078431372549019,6.007655116841256,8
tree,HH,39,1,51,0.27450980392156865,21,0.2857142857142857,2.8238747553816044,8
tree,HH,39,2,27,0.8888888888888888,8,1.0,9.883561643835616,8
tree,HH,40,0,217,0.5668202764976958,72,0.3611111111111111,3.5690639269406392,8
tree,HH,40,1,74,0.17567567567567569,26,0.34615384615384615,3.421232876712329,8
tree,HH,40,2,29,0.8620689655172413,8,0.875,8.648116438356164,8
tree,HH,41,0,37,0.918918918918919,16,1.0,9.883561643835616,8
tree,HH,41,1,179,0.39664804469273746,53,0.4716981132075472,4.662057379167743,8
tree,HH,41,2,30,0.8,11,0.7272727272727273,7.188044831880449,8
tree,HH,42,0,36,0.9166666666666666,18,1.0,9.883561643835616,8
tree,HH,42,1,154,0.44805194805194803,60,0.45,4.447602739726028,8
tree,HH,42,2,29,0.9655172413793104,10,0.8,7.906849315068493,8
tree,HH,43,0,44,0.9318181818181818,16,1.0,9.883561643835616,8
tree,HH,43,1,157,0.37579617834394907,70,0.4714285714285714,4.659393346379647,8
tree,HH,43,2,29,0.8275862068965517,11,0.9090909090909091,8.98505603985056,8
tree,HH,44,0,142,0.5704225352112676,59,0.711864406779661,7.035755746459253,8
tree,HH,44,1,42,0.23809523809523808,27,0.3333333333333333,3.294520547945205,8
tree,HH,44,2,34,0.8235294117647058,4,1.0,9.883561643835616,8
tree,HH,45,0,105,0.8095238095238095,30,0.6,5.9301369863013695,8
tree,HH,45,1,116,0.4051724137931034,41,0.4634146341463415,4.580187103240895,8
tree,HH,45,2,25,0.8,12,0.8333333333333334,8.236301369863014,8
tree,HH,46,0,145,0.6206896551724138,60,0.6333333333333333,6.25958904109589,8
tree,HH,46,1,59,0.22033898305084745,18,0.4444444444444444,4.392694063926941,8
tree,HH,46,2,78,0.10256410256410256,29,0.034482758620689655,0.34081247047709023,8
tree,HH,46,3,24,0.9583333333333334,12,0.8333333333333334,8.236301369863014,8
tree,HH,47,0,43,0.9069767441860465,21,0.9523809523809523,9.412915851272015,8
tree,HH,47,1,157,0.42038216560509556,55,0.45454545454545453,4.49252801992528,8
tree,HH,47,2,22,0.7272727272727273,12,0.8333333333333334,8.236301369863014,8
tree,HH,48,0,74,0.7567567567567568,33,0.6363636363636364,6.289539227895392,8
tree,HH,48,1,122,0.38524590163934425,44,0.45454545454545453,4.49252801992528,8
tree,HH,48,2,74,0.10810810810810811,28,0.07142857142857142,0.7059686888454011,8
tree,HH,48,3,34,0.8823529411764706,12,0.75,7.412671232876712,8
tree,HH,49,0,60,0.3,24,0.4166666666666667,4.118150684931507,8
tree,HH,49,1,133,0.6390977443609023,54,0.6481481481481481,6.406012176560122,8
tree,HH,49,2,26,0.8846153846153846,13,0.6923076923076923,6.842465753424658,8
tree,HH,0,0,13,0.23076923076923078,6,0.16666666666666666,10.456521739130434,9
tree,HH,0,1,11,0.36363636363636365,5,0.4,25.095652173913045,9
tree,HH,0,2,19,1.0,7,0.8571428571428571,53.77639751552795,9
tree,HH,1,0,12,0.25,5,0.2,12.547826086956523,9
tree,HH,1,1,89,0.21348314606741572,34,0.23529411764705882,14.762148337595908,9
tree,HH,2,0,12,0.5,6,0.5,31.369565217391305,9
tree,HH,2,1,13,0.7692307692307693,9,0.8888888888888888,55.768115942028984,9
tree,HH,3,0,10,0.6,10,0.3,18.821739130434782,9
tree,HH,3,1,14,0.2857142857142857,2,0.0,0.0,9
tree,HH,3,2,12,0.9166666666666666,7,1.0,62.73913043478261,9
tree,HH,4,0,10,0.1,1,0.0,0.0,9
tree,HH,4,1,43,0.3023255813953488,12,0.0,0.0,9
tree,HH,4,2,10,1.0,4,1.0,62.73913043478261,9
tree,HH,4,3,13,0.7692307692307693,0,0.0,0.0,9
tree,HH,5,0,18,0.1111111111111111,4,0.25,15.684782608695652,9
tree,HH,5,1,70,0.11428571428571428,25,0.04,2.5095652173913043,9
tree,HH,5,2,17,0.8823529411764706,4,1.0,62.73913043478261,9
tree,HH,6,0,12,0.08333333333333333,9,0.2222222222222222,13.942028985507246,9
tree,HH,6,1,11,0.36363636363636365,3,0.6666666666666666,41.826086956521735,9
tree,HH,6,2,11,0.18181818181818182,5,0.0,0.0,9
tree,HH,6,3,19,0.9473684210526315,4,1.0,62.73913043478261,9
tree,HH,7,0,17,0.058823529411764705,7,0.5714285714285714,35.85093167701863,9
tree,HH,7,1,15,0.4,2,0.0,0.0,9
tree,HH,7,2,14,0.9285714285714286,5,1.0,62.73913043478261,9
tree,HH,8,0,11,0.09090909090909091,6,0.0,0.0,9
tree,HH,8,1,88,0.056818181818181816,29,0.06896551724137931,4.326836581709146,9
tree,HH,8,2,11,1.0,6,0.8333333333333334,52.28260869565218,9
tree,HH,9,0,16,0.375,4,0.0,0.0,9
tree,HH,9,1,74,0.2972972972972973,35,0.17142857142857143,10.75527950310559,9
tree,HH,10,0,11,0.09090909090909091,7,0.2857142857142857,17.925465838509314,9
tree,HH,10,1,40,0.05,23,0.08695652173913043,5.455576559546314,9
tree,HH,10,2,40,0.4,8,0.5,31.369565217391305,9
tree,HH,11,0,14,0.21428571428571427,5,0.2,12.547826086956523,9
tree,HH,11,1,10,0.9,0,0.0,0.0,9
tree,HH,11,2,10,0.6,5,1.0,62.73913043478261,9
tree,HH,11,3,10,1.0,0,0.0,0.0,9
tree,HH,12,0,15,0.13333333333333333,1,1.0,62.73913043478261,9
tree,HH,12,1,66,0.07575757575757576,26,0.038461538461538464,2.4130434782608696,9
tree,HH,12,2,16,0.9375,5,1.0,62.73913043478261,9
tree,HH,13,0,11,0.18181818181818182,5,0.2,12.547826086956523,9
tree,HH,13,1,10,0.3,5,0.6,37.643478260869564,9
tree,HH,13,2,19,1.0,5,0.6,37.643478260869564,9
