model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
kNN,11,11,0.2117692307692307,0,,,,,,,,,,,,,,,,,,100.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,61,0.007165157803171737,0.01254163625486828,0.006646303119763332
kNN,34,34,0.211998151998152,0,,,,,,,,,,,,,,,,,,150.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,84,0.007655259636028677,0.013750260858586041,0.007067064229292519
kNN,18,18,0.2120838106552392,0,,,,,,,,,,,,,,,,,,70.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,68,0.005515926653420706,0.008957657125674522,0.005183783971067946
kNN,9,9,0.2120853776853777,0,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,59,0.0055632182171844085,0.007154778213455804,0.005409625421191653
kNN,23,23,0.2127953594620261,0,,,,,,,,,,,,,,,,,,90.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,73,0.006836319926161045,0.011828183588995542,0.006354582323440695
kNN,4,4,0.2128889643175357,0,,,,,,,,,,,,,,,,,,70.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,54,0.006037400793491119,0.009262088093540892,0.005726203766814585
kNN,5,5,0.2139639639639639,0,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,55,0.004551595031341166,0.00672436607634049,0.004341912719247766
kNN,35,35,0.2153106953106953,0,,,,,,,,,,,,,,,,,,30.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,85,0.004324377802675466,0.007468088566978899,0.004020995380892385
kNN,2,2,0.2158758142758142,0,,,,,,,,,,,,,,,,,,25.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,52,0.00424616896920111,0.00567245030892294,0.004108526317115494
kNN,32,32,0.217037422037422,0,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,82,0.003955828123283626,0.005123047330127444,0.0038431861481550817
kNN,26,26,0.2174780318780318,0,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,76,0.004247464447937404,0.006390997457980373,0.004040603739521404
kNN,22,22,0.2175398475398475,0,,,,,,,,,,,,,,,,,,20.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,72,0.003977479738552258,0.005670097221833028,0.003814134434314676
kNN,33,33,0.2190929390929391,0,,,,,,,,,,,,,,,,,,15.0,2.0,,,,,uniform,kNN,compas,0,Rashomon,83,0.004532213715522531,0.005774029476243473,0.004412372832838976
kNN,17,17,0.2202109802109802,0,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,uniform,kNN,compas,0,Rashomon,67,0.004857890952909552,0.006522902337971782,0.00469720976301373
