dataset,seed,family,pool_type,validation_brier,V_m,V_m_HH,V_m_nonHH,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights
compas,2,kNN,full_pool,0.2781921657537132,0.012762162859043694,0.028617730487244718,0.011744880865198938,,,,,,,,,,,,,,,,,,25.0,2.0,,,,,distance
compas,2,kNN,full_pool,0.220277483134626,0.023028509860883385,0.04252231840251255,0.02177780090577886,,,,,,,,,,,,,,,,,,70.0,1.0,,,,,uniform
compas,2,kNN,full_pool,0.2249393624393624,0.020406016703935242,0.03721945316822252,0.01932727852370442,,,,,,,,,,,,,,,,,,20.0,2.0,,,,,uniform
compas,2,kNN,full_pool,0.2267307692307692,0.019659830974032597,0.03326511549718844,0.018786925551086752,,,,,,,,,,,,,,,,,,20.0,1.0,,,,,uniform
compas,2,kNN,full_pool,0.2747909709274754,0.013382247415207974,0.02986601206184704,0.012324660745401483,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,distance
compas,2,kNN,full_pool,0.2749767659955878,0.013324972531470133,0.029586092052563927,0.012281670615293764,,,,,,,,,,,,,,,,,,90.0,2.0,,,,,distance
compas,3,GBM,full_pool,0.214344439150811,0.0014294068054368464,0.0026867677242325143,0.0013672245927254965,,,,,,,,0.05,,3.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2176723128772402,0.003606241423181948,0.010852383873448767,0.003247886742005116,,,,,,,,0.05,,4.0,,,,,500.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2245696046873601,0.005635028740957908,0.01224706139659144,0.0053080336714429405,,,,,,,,0.1,,5.0,,,,,200.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2421266067186339,0.017533903153309643,0.03688493921718319,0.016576906460696258,,,,,,,,0.2,,4.0,,,,,500.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2150017241491758,0.0012911279912244508,0.002054846514084354,0.0012533586388211973,,,,,,,,0.05,,4.0,,,,,200.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2167057610371699,0.009235520643796237,0.02480838492293802,0.008465371719445955,,,,,,,,0.01,,3.0,,,,,100.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2105257429435553,0.0020451056102206784,0.004162270439931855,0.001940402185914962,,,,,,,,0.1,,3.0,,,,,100.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2098475575892931,0.0022365693074361146,0.004950280312863978,0.0021023639631676822,,,,,,,,0.2,,2.0,,,,,100.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2305967082572611,0.009887356541634123,0.013175307422455899,0.00972475242534621,,,,,,,,0.2,,5.0,,,,,100.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2464749456016731,0.02022499003417784,0.024215373027117966,0.020027647457072428,,,,,,,,0.1,,5.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2259192568477489,0.006086809283002257,0.012746886636460166,0.005757438184794883,,,,,,,,0.2,,4.0,,,,,200.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2440004080340365,0.019476656651095544,0.03305737608440121,0.0188050283445757,,,,,,,,0.1,,5.0,,,,,500.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2139387716373984,0.0019210483885280967,0.0028359445634428566,0.0018758026140595848,,,,,,,,0.1,,2.0,,,,,500.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2282593021643955,0.007355495021439319,0.013737349677105997,0.007039883300286347,,,,,,,,0.05,,5.0,,,,,500.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2091779378626136,0.003104260346600887,0.006615651982392756,0.0029306060693399085,,,,,,,,0.01,,2.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2098046803195068,0.0017112749387313592,0.004101550592515836,0.0015930649427623813,,,,,,,,0.05,,3.0,,,,,200.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2086487957323596,0.0024905666858614952,0.005033723516540059,0.0023647960207806643,,,,,,,,0.1,,2.0,,,,,100.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.217010259456796,0.002341733518173356,0.0046069534057452104,0.0022297080982788937,,,,,,,,0.1,,5.0,,,,,100.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2099751998752081,0.0020182803729487703,0.003910757197042791,0.001924688791829939,,,,,,,,0.1,,2.0,,,,,200.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2262517920234509,0.007717689572563358,0.0068619668601845665,0.007760008950339183,,,,,,,,0.2,,3.0,,,,,500.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2103242076125278,0.0017187910846032466,0.003723879478730384,0.0016196303494755045,,,,,,,,0.05,,3.0,,,,,200.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.208836903167744,0.001967156773747938,0.0041401706242570014,0.0018596913615045807,,,,,,,,0.01,,3.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2090232286156203,0.0025122609008661942,0.006008974488895829,0.0023393325197854555,,,,,,,,0.05,,2.0,,,,,200.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2216433298716849,0.013531239120485193,0.03961388728891061,0.012241333611064888,,,,,,,,0.01,,2.0,,,,,100.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2138734916707782,0.0065491287539164245,0.018013128512308074,0.005982181856774149,,,,,,,,0.01,,2.0,,,,,200.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2092110045139308,0.002448029393806487,0.006154718739681937,0.0022647167570650105,,,,,,,,0.05,,2.0,,,,,200.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2090650206361394,0.002073032083183003,0.004235243331731799,0.0019661009087093176,,,,,,,,0.05,,3.0,,,,,100.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2088270061103742,0.002597471915864379,0.006643512394663847,0.0023973768230946602,,,,,,,,0.1,,2.0,,,,,100.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2266291600161398,0.006672124986169982,0.009276023568150915,0.006543350365388377,,,,,,,,0.2,,3.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2133589720853988,0.0011719418266307392,0.002154493536271904,0.001123350178444849,,,,,,,,0.05,,4.0,,,,,200.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2628044273887998,0.03781774904378567,0.043948561317208354,0.0375145525095364,,,,,,,,0.2,,5.0,,,,,500.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.213256006387243,0.0007694393080131413,0.001653073824939711,0.0007257395646305906,,,,,,,,0.01,,5.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2167997046916985,0.0028938230544587485,0.0037555046691498477,0.002851208981877661,,,,,,,,0.2,,3.0,,,,,100.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2147051743547621,0.007004461300530177,0.017821050973090734,0.006469531774905365,,,,,,,,0.01,,4.0,,,,,100.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2126387643552051,0.0023307098277196158,0.003236631911776559,0.0022859078628353446,,,,,,,,0.2,,2.0,,,,,200.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2126614687747955,0.0018529851084442756,0.00921312005732375,0.0014889929800633271,,,,,,,,0.1,,3.0,,,,,200.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2148207958266862,0.0068557874208413725,0.01867567752454,0.006271240128440277,,,,,,,,0.01,,2.0,,,,,200.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2114758157813759,0.002326732063068246,0.006814921771915395,0.0021047706811034416,,,,,,,,0.1,,2.0,,,,,500.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2145401794368804,0.0060250594313585315,0.015026371390491988,0.005579903639925024,,,,,,,,0.01,,5.0,,,,,100.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2306112287077095,0.00955162758075257,0.01089795189349109,0.009485045723831683,,,,,,,,0.05,,5.0,,,,,500.0,,,,,,,0.6,,
compas,3,GBM,full_pool,0.2299409467602243,0.009015790372623025,0.011516567277052144,0.008892115587531257,,,,,,,,0.05,,5.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2109853763889632,0.001611726596152857,0.0027820187140757064,0.0015538503314119457,,,,,,,,0.01,,5.0,,,,,200.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2155393644897185,0.007407158816384425,0.017195634850845815,0.006923074183407426,,,,,,,,0.01,,4.0,,,,,100.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2171491474448279,0.009473621903348866,0.025689919713445666,0.00867165226619499,,,,,,,,0.01,,3.0,,,,,100.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2109556632920501,0.002267763504916268,0.007057443410401827,0.0020308920623177094,,,,,,,,0.2,,2.0,,,,,200.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2150039336472566,0.006503168483054358,0.01388458143438557,0.006138124060733979,,,,,,,,0.01,,5.0,,,,,100.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2091868110020459,0.0021023826173092127,0.003930686064840972,0.0020119647013585513,,,,,,,,0.05,,3.0,,,,,100.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.220290321574723,0.0030064566325763158,0.004950669534388122,0.0029103064672503483,,,,,,,,0.1,,3.0,,,,,500.0,,,,,,,0.8,,
compas,3,GBM,full_pool,0.2237940645079681,0.006355320947822867,0.021886367649047868,0.005587240092780465,,,,,,,,0.2,,3.0,,,,,500.0,,,,,,,1.0,,
compas,3,GBM,full_pool,0.2090782087288158,0.0031627026158532042,0.007415653465192023,0.0029523748647586295,,,,,,,,0.05,,2.0,,,,,100.0,,,,,,,0.6,,
compas,3,LogReg,full_pool,0.2096358160812811,0.0023592464268687137,0.009307466839526508,0.0020156253446427293,29763.51441631313,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096370588940566,0.002358395863602572,0.009305817190092592,0.002014814299819794,69.51927961775606,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2478872162013247,0.020070835396274203,0.0891852956459353,0.016652811180290956,3.359818286283781e-05,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096435178876509,0.0023551614666015887,0.00929887100788743,0.0020117634674689084,20.6913808111479,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358131960176,0.002359248698404314,0.009307474278551294,0.002015627360622501,100000.0,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358700467366,0.002359210716867155,0.009307441147731724,0.002015589139195308,2636.6508987303555,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358132075188,0.002359246027095972,0.009307447108429028,0.002015625900891866,100000.0,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.20999241399502,0.0021510054642448736,0.008808538151900767,0.001821760211328074,0.1623776739188721,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2130798115628279,0.0002150933083772389,0.0010080634525901897,0.000175877330336162,0.004281332398719391,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2315404583061066,0.008231109468036431,0.028555258131743547,0.007225987934122186,0.000379269019073225,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096359615949841,0.0023591588982704594,0.009307312816426862,0.002015541104499817,784.7599703514607,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2484690094841422,0.02059406056649693,0.09573493223184208,0.01687800291322895,3.359818286283781e-05,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.209636109577063,0.0023590354988855234,0.009307055290560291,0.002015424338279063,233.57214690901213,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358111951377,0.002359251053236489,0.009307480071271027,0.0020156295454355094,100000.0,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2133671610842807,0.0009600400430802881,0.0035069040307462527,0.0008340860422357168,0.01438449888287663,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358408727735,0.00235920355428014,0.00930739231086793,0.0020155840375907083,784.7599703514607,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358450419491,0.0023592234557621382,0.009307423776567916,0.0020156033671695625,2636.6508987303555,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2466559550581991,0.019072898125332555,0.07435075945122453,0.016339156619761163,0.0012742749857031334,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096620322125371,0.0023464982145613355,0.009278847465024281,0.002003662033447533,6.1584821106602545,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096837171038529,0.0023053382175658847,0.009165408743746514,0.001966076547907498,0.5455594781168515,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096362268147529,0.002358974641311625,0.009307036025508733,0.0020153614237658785,233.57214690901213,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2475779861200922,0.01982435555756324,0.08248208088586781,0.01672564623223618,0.00011288378916846884,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2475478214876809,0.019814035657802778,0.08042982181323506,0.016816309506115942,3.359818286283781e-05,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2479172622731569,0.020096968463029233,0.08961406040803366,0.016659032279567193,1e-05,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096360249042091,0.002359140518377527,0.009307293719401477,0.0020155227600723437,784.7599703514607,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358193641803,0.0023592439243917147,0.009307481452471076,0.0020156219957303367,8858.667904100832,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2476551787289212,0.019878178351652526,0.08494055891110375,0.016660547894894205,0.000379269019073225,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.209636311435015,0.002358686826484055,0.009306265503608276,0.0020150974809971856,69.51927961775606,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2097590151472506,0.0022828931038248066,0.009134019456805502,0.00194407376418649,0.5455594781168515,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096521700909557,0.002340927210604733,0.0092630554568473,0.001998596504608738,1.8329807108324339,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2106681298834753,0.0011348730143330304,0.005307385357944382,0.0009285233129762515,0.01438449888287663,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.245380930229962,0.01815654168756861,0.07188431928270271,0.015499458868318338,3.359818286283781e-05,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.248468500481695,0.020593592783919,0.0957302230988147,0.016877744884709608,0.00011288378916846884,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.211544421967167,0.0009902301480749771,0.004791385283991499,0.0008022457486260151,0.01438449888287663,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358235118853,0.00235923738721822,0.009307435500725108,0.0020156174077866074,8858.667904100832,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.247545946114138,0.01981548518289634,0.08008915331178702,0.016834678322703925,0.00011288378916846884,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096565017871583,0.0023481131398254153,0.00928301837934532,0.0020051505534346144,6.1584821106602545,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358137726448,0.0023592452011974912,0.009307464314127753,0.0020156241832489413,8858.667904100832,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2126531178455518,0.0010990614509602417,0.004281244217966472,0.0009416880486646609,0.01438449888287663,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2097632432119381,0.0022038558818851034,0.008859908917531186,0.0018746838044858799,0.1623776739188721,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2475593831379008,0.019852867653903598,0.07766265039816939,0.0169939111254599,0.000379269019073225,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2171577676838128,0.0006921011392633994,0.0006006350323808114,0.0006966245540037738,0.004281332398719391,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2099766030476506,0.001898097675753892,0.007906218618797103,0.0016009687854797556,0.04832930238571752,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2103602032107755,0.0018246107870200988,0.007822975912869012,0.0015279643662508443,0.04832930238571752,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358092611534,0.002359251050304753,0.009307494288674877,0.0020156288392435408,29763.51441631313,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.209635820881583,0.0023592500950295626,0.009307512667577386,0.002015626927805381,29763.51441631313,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096359762773299,0.0023591560455013096,0.00930731037228657,0.002015538231522112,784.7599703514607,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096358975501198,0.002359190540447912,0.00930738395243659,0.002015570793527746,784.7599703514607,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2096375197548013,0.0023582126238571753,0.009305537498638508,0.002014635830049809,69.51927961775606,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,LogReg,full_pool,0.2097318046888513,0.0022936820397999793,0.009139498403300953,0.0019551253032777504,0.5455594781168515,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
compas,3,MLP,full_pool,0.2063983310899339,0.0007420042971723112,0.00031408050254878357,0.0007631670739246022,,relu,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.2096163700129,0.000878072126639936,0.0014688322382409476,0.000848856353848031,,tanh,0.001,,True,"[200, 100]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.2125423559594158,0.0026287534086470925,0.002551777125025095,0.0026325602357643975,,relu,0.01,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.2076053954177652,0.002982302557483399,0.003533320325653223,0.0029550522242211834,,relu,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.2080555345919203,0.001374393326014408,0.0017704682854311352,0.0013548056189305263,,tanh,0.0001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.2104376228372131,0.0010658375694993245,0.0008358343059851675,0.0010772122763494786,,tanh,0.001,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.2320940605781491,0.017560152714543965,0.02555866336345532,0.01716459000608871,,relu,0.001,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.2095483240836828,0.0012541768866829632,0.0027804738428675486,0.0011786945644861981,,tanh,0.001,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
compas,3,MLP,full_pool,0.209409588950577,0.0008991918634036801,0.0010091570892188865,0.0008937535831451824,,relu,0.0001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
